date;region;value
2023-02-01;Республика Саха (Якутия);2847
2023-06-01;Тамбовская область;1918
2022-04-01;Ульяновская область;2782
2022-09-01;Еврейская автономная область;232
2022-05-01;Амурская область;3220
2022-06-01;Владимирская область;5186
2023-07-01;Ставропольский край;11628
2022-11-01;Магаданская область;256
2022-05-01;Оренбургская область;5760
2023-11-01;Приморский край;3331
2022-08-01;Курганская область;2199
2022-08-01;Курская область;2280
2022-03-01;Алтайский край;4173
2024-07-01;Республика Адыгея;836
2023-12-01;Самарская область;5079
2022-03-01;Свердловская область;13779
2023-11-01;Республика Коми;2414
2024-06-01;Хабаровский край;4763
2023-09-01;Чукотский автономный округ;69
2023-07-01;Оренбургская область;4935
2022-08-01;Чувашская Республика;3811
2023-11-01;Калужская область;4638
2024-01-01;Севастополь;1907
2022-04-01;Иркутская область;6805
2024-08-01;Московская область;20063
2022-03-01;Республика Мордовия;1217
2023-12-01;Кемеровская область;6262
2024-08-01;Республика Алтай;316
2024-03-01;Республика Башкортостан;10627
2023-01-01;Чеченская Республика;653
2023-09-01;Самарская область;5715
2024-01-01;Сахалинская область;1825
2022-04-01;Мурманская область;1487
2022-11-01;Сахалинская область;2146
2023-12-01;Ставропольский край;5724
2023-01-01;Иркутская область;6726
2023-04-01;Курская область;2110
2023-08-01;Хабаровский край;4198
2022-11-01;Республика Саха (Якутия);3574
2023-04-01;Мурманская область;1602
2022-05-01;Карачаево-Черкесская Республика;210
2022-04-01;Еврейская автономная область;224
2022-10-01;Пермский край;6208
2023-02-01;Владимирская область;4498
2023-03-01;Курганская область;1720
2023-11-01;Удмуртская Республика;3057
2023-02-01;Республика Мордовия;1186
2022-10-01;Алтайский край;4605
2023-06-01;Архангельская область;2479
2023-06-01;Волгоградская область;5880
2024-08-01;Хабаровский край;4363
2024-03-01;Красноярский край;9275
