"date";"category";"value"
"2025-02-28";"Ямало-Ненецкий автономный округ";129827
"2025-02-28";"Ярославская область";76984
"2025-01-31";"Алтайский край";87448
"2025-01-31";"Амурская область";128067
"2025-01-31";"Архангельская область";103736
"2025-01-31";"Астраханская область";73852
"2025-01-31";"Белгородская область";76909
"2025-01-31";"Брянская область";68521
"2025-01-31";"Владимирская область";70903
"2025-01-31";"Волгоградская область";79734
"2025-01-31";"Вологодская область";76362
"2025-01-31";"Воронежская область";88706
"2025-01-31";"Еврейская автономная область";81316
"2025-01-31";"Забайкальский край";104173
"2025-01-31";"Ивановская область";72295
"2025-01-31";"Иркутская область";91159
"2025-01-31";"Кабардино-Балкарская Республика";65868
"2025-01-31";"Калининградская область";108319
"2025-01-31";"Калужская область";90687
"2025-01-31";"Камчатский край";127934
"2025-01-31";"Карачаево-Черкесская Республика";84220
"2025-01-31";"Кемеровская область";79780
"2025-01-31";"Кировская область";81935
"2025-01-31";"Костромская область";69240
"2025-01-31";"Краснодарский край";141102
"2025-01-31";"Красноярский край";92423
"2025-01-31";"Курганская область";70760
"2025-01-31";"Курская область";87751
"2025-01-31";"Ленинградская область";127556
"2025-01-31";"Липецкая область";73050
"2025-01-31";"Магаданская область";123133
"2025-01-31";"Москва";298677
"2025-01-31";"Московская область";146347
"2025-01-31";"Мурманская область";82030
"2025-01-31";"Ненецкий автономный округ";100099
"2025-01-31";"Нижегородская область";104506
"2025-01-31";"Новгородская область";82396
"2025-01-31";"Новосибирская область";111527
"2025-01-31";"Омская область";96868
"2025-01-31";"Оренбургская область";68649
"2025-01-31";"Орловская область";73978
"2025-01-31";"Пензенская область";77907
"2025-01-31";"Пермский край";76758
"2025-01-31";"Приморский край";131639
"2025-01-31";"Псковская область";70719
"2025-01-31";"Республика Адыгея";93622
"2025-01-31";"Республика Алтай";172883
"2025-01-31";"Республика Башкортостан";79370
"2025-01-31";"Республика Бурятия";120683
"2025-01-31";"Республика Дагестан";87147
"2025-01-31";"Республика Ингушетия";34376
"2025-01-31";"Республика Калмыкия";93341
"2025-01-31";"Республика Карелия";87193
"2025-01-31";"Республика Коми";72652
"2025-01-31";"Республика Крым";156034
"2025-01-31";"Республика Марий Эл";82403
"2025-01-31";"Республика Мордовия";84191
"2025-01-31";"Республика Саха (Якутия)";127987
"2025-01-31";"Республика Северная Осетия — Алания";81111
"2025-01-31";"Республика Татарстан";109691
"2025-01-31";"Республика Тыва";111896
"2025-01-31";"Республика Хакасия";80232
"2025-01-31";"Россия";112108
"2025-01-31";"Ростовская область";93262
"2025-01-31";"Рязанская область";74596
"2025-01-31";"Самарская область";88856
"2025-01-31";"Санкт-Петербург";198775
"2025-01-31";"Саратовская область";75418
"2025-01-31";"Сахалинская область";138013
"2025-01-31";"Свердловская область";89927
"2025-01-31";"Севастополь";144886
"2025-01-31";"Смоленская область";65092
"2025-01-31";"Ставропольский край";94554
"2025-01-31";"Тамбовская область";74329
"2025-01-31";"Тверская область";81776
"2025-01-31";"Томская область";96726
"2025-01-31";"Тульская область";83614
"2025-01-31";"Тюменская область";99624
