"date";"category";"value"
"2020-01-31";"Омская область";49029
"2020-01-31";"Оренбургская область";41055
"2020-01-31";"Орловская область";43773
"2020-01-31";"Пензенская область";48938
"2020-01-31";"Пермский край";60367
"2020-01-31";"Приморский край";93426
"2020-01-31";"Псковская область";40377
"2020-01-31";"Республика Адыгея";32813
"2020-01-31";"Республика Алтай";43922
"2020-01-31";"Республика Башкортостан";59090
"2020-01-31";"Республика Бурятия";50359
"2020-01-31";"Республика Дагестан";42346
"2020-01-31";"Республика Калмыкия";35248
"2020-01-31";"Республика Карелия";56978
"2020-01-31";"Республика Коми";50901
"2020-01-31";"Республика Марий Эл";40630
"2020-01-31";"Республика Мордовия";47524
"2020-01-31";"Республика Саха (Якутия)";95106
"2020-01-31";"Республика Северная Осетия — Алания";37256
"2020-01-31";"Республика Татарстан";66733
"2020-01-31";"Республика Хакасия";48064
"2020-01-31";"Россия";72878
"2020-01-31";"Ростовская область";52247
"2020-01-31";"Рязанская область";46770
"2020-01-31";"Самарская область";53002
"2020-01-31";"Санкт-Петербург";108158
"2020-01-31";"Саратовская область";36380
"2020-01-31";"Сахалинская область";120569
"2020-01-31";"Свердловская область";69942
"2020-01-31";"Смоленская область";41502
"2020-01-31";"Ставропольский край";41357
"2020-01-31";"Тамбовская область";40493
"2020-01-31";"Тверская область";50573
"2020-01-31";"Томская область";62214
"2020-01-31";"Тульская область";57358
"2020-01-31";"Тюменская область";63687
"2020-01-31";"Удмуртская Республика";56399
"2020-01-31";"Ульяновская область";44414
"2020-01-31";"Хабаровский край";75932
"2020-01-31";"Ханты-Мансийский автономный округ — Югра";82021
"2020-01-31";"Челябинская область";39718
"2020-01-31";"Чувашская Республика";43288
"2020-01-31";"Ямало-Ненецкий автономный округ";90083
"2020-01-31";"Ярославская область";51920
"2019-12-31";"Алтайский край";48196
"2019-12-31";"Амурская область";65568
"2019-12-31";"Архангельская область";63425
"2019-12-31";"Астраханская область";58101
"2019-12-31";"Белгородская область";52591
"2019-12-31";"Брянская область";37027
"2019-12-31";"Владимирская область";40001
"2019-12-31";"Волгоградская область";46971
"2019-12-31";"Вологодская область";45692
"2019-12-31";"Воронежская область";47648
"2019-12-31";"Забайкальский край";63555
"2019-12-31";"Ивановская область";42811
"2019-12-31";"Иркутская область";58286
"2019-12-31";"Кабардино-Балкарская Республика";34554
"2019-12-31";"Калининградская область";50467
"2019-12-31";"Калужская область";52795
"2019-12-31";"Кемеровская область";46442
"2019-12-31";"Кировская область";45678
"2019-12-31";"Костромская область";46888
"2019-12-31";"Краснодарский край";55591
"2019-12-31";"Красноярский край";58080
